study,year,location,state,n_spray,brand_name,mean_sev,mean_yld,v_sev,v_yld,yld_check,v_yld_check,sev_check,v_sev_check,log_sev,vi_sev,n2,n3,design
323,2017,UBERLÂNDIA,MG,4,AZOX + BENZ,17.5,3792.5,91.22521786492368,142084.75462962955,2965,142084.75462962955,82.5,91.22521786492368,2.8622008809294686,0.07446956560401934,9,9,1
323,2017,UBERLÂNDIA,MG,4,TFLX + PROT,26.25,3747,91.22521786492368,142084.75462962955,2965,142084.75462962955,82.5,91.22521786492368,3.2676659890376327,0.033097584712897476,9,9,1
323,2017,UBERLÂNDIA,MG,4,BIXF + TFLX + PROT,9.5,3750.75,91.22521786492368,142084.75462962955,2965,142084.75462962955,82.5,91.22521786492368,2.2512917986064953,0.25270143452887445,9,9,1
323,2017,UBERLÂNDIA,MG,4,PICO + TEBU,30,3401.5,91.22521786492368,142084.75462962955,2965,142084.75462962955,82.5,91.22521786492368,3.4011973816621555,0.025340338295812132,9,9,1
323,2017,UBERLÂNDIA,MG,4,TFLX + CYPR,33.75,3411.75,91.22521786492368,142084.75462962955,2965,142084.75462962955,82.5,91.22521786492368,3.518980417318539,0.020021995690518227,9,9,1
323,2017,UBERLÂNDIA,MG,4,PICO + BENZ,12.5,3777.5,91.22521786492368,142084.75462962955,2965,142084.75462962955,82.5,91.22521786492368,2.5257286443082556,0.14596034858387788,9,9,1
324,2017,CHAPADÃO DO SUL,MS,3,PICO + CYPR,30,3002.5,35.01708877995639,86205.98883442258,2724.75,86205.98883442258,77.5,35.01708877995639,3.4011973816621555,0.00972696910554344,9,9,1
324,2017,CHAPADÃO DO SUL,MS,3,PYRA + EPOX + FLUX,8.625,3719.25,35.01708877995639,86205.98883442258,2724.75,86205.98883442258,77.5,35.01708877995639,2.1546649629174235,0.11767977745837055,9,9,1
324,2017,CHAPADÃO DO SUL,MS,3,AACHECK,77.5,2724.75,35.01708877995639,86205.98883442258,2724.75,86205.98883442258,77.5,35.01708877995639,4.350277936359301,0.0014575271084269047,9,9,1
324,2017,CHAPADÃO DO SUL,MS,3,AZOX + BENZ,20.625,3392.75,35.01708877995639,86205.98883442258,2724.75,86205.98883442258,77.5,35.01708877995639,3.0265039322207445,0.020579372653050588,9,9,1
324,2017,CHAPADÃO DO SUL,MS,3,TFLX + PROT,8.375,3494.5,35.01708877995639,86205.98883442258,2724.75,86205.98883442258,77.5,35.01708877995639,2.12525107771113,0.12481029638656765,9,9,1
324,2017,CHAPADÃO DO SUL,MS,3,BIXF + TFLX + PROT,3.625,3489.75,35.01708877995639,86205.98883442258,2724.75,86205.98883442258,77.5,35.01708877995639,1.2878542883066382,0.6661990731026186,9,9,1
324,2017,CHAPADÃO DO SUL,MS,3,PICO + TEBU,14.875,3075.25,35.01708877995639,86205.98883442258,2724.75,86205.98883442258,77.5,35.01708877995639,2.6996819514316934,0.03956453784897269,9,9,1
324,2017,CHAPADÃO DO SUL,MS,3,TFLX + CYPR,20.625,3284.75,35.01708877995639,86205.98883442258,2724.75,86205.98883442258,77.5,35.01708877995639,3.0265039322207445,0.020579372653050588,9,9,1
324,2017,CHAPADÃO DO SUL,MS,3,PICO + BENZ,5.75,3420.5,35.01708877995639,86205.98883442258,2724.75,86205.98883442258,77.5,35.01708877995639,1.749199854809259,0.26477949928133376,9,9,1
325,2017,ITAARA,RS,3,PICO + CYPR,29,3604,3.9288534858387356,14521.32216775599,2843.5,14521.32216775599,68.25,3.9288534858387356,3.367295829986474,0.0011679112621399332,9,9,1
325,2017,ITAARA,RS,3,PYRA + EPOX + FLUX,27.5,3644,3.9288534858387356,14521.32216775599,2843.5,14521.32216775599,68.25,3.9288534858387356,3.3141860046725258,0.0012987945407731357,9,9,1
325,2017,ITAARA,RS,3,AACHECK,68.25,2843.5,3.9288534858387356,14521.32216775599,2843.5,14521.32216775599,68.25,3.9288534858387356,4.223177434065069,2.1086307267446152e-4,9,9,1
325,2017,ITAARA,RS,3,AZOX + BENZ,47.5,3467.5,3.9288534858387356,14521.32216775599,2843.5,14521.32216775599,68.25,3.9288534858387356,3.8607297110405954,4.3533002613171587e-4,9,9,1
325,2017,ITAARA,RS,3,TFLX + PROT,22.5,3883.5,3.9288534858387356,14521.32216775599,2843.5,14521.32216775599,68.25,3.9288534858387356,3.1135153092103742,0.0019401745609080175,9,9,1
325,2017,ITAARA,RS,3,BIXF + TFLX + PROT,21,3822.5,3.9288534858387356,14521.32216775599,2843.5,14521.32216775599,68.25,3.9288534858387356,3.044522437723423,0.002227241205124,9,9,1
325,2017,ITAARA,RS,3,PICO + TEBU,21,3856.5,3.9288534858387356,14521.32216775599,2843.5,14521.32216775599,68.25,3.9288534858387356,3.044522437723423,0.002227241205124,9,9,1
325,2017,ITAARA,RS,3,TFLX + CYPR,32.5,3545,3.9288534858387356,14521.32216775599,2843.5,14521.32216775599,68.25,3.9288534858387356,3.481240089335692,9.299061504943753e-4,9,9,1
325,2017,ITAARA,RS,3,PICO + BENZ,42.5,3637.5,3.9288534858387356,14521.32216775599,2843.5,14521.32216775599,68.25,3.9288534858387356,3.7495040759303713,5.437859495970569e-4,9,9,1
326,2017,RIO VERDE,GO,3,PICO + CYPR,63.224999999999994,2758.25,7.543366013071896,98684.08496732009,1968.25,98684.08496732009,81.85,7.543366013071896,4.146699792556029,4.717669506213114e-4,9,9,1
326,2017,RIO VERDE,GO,3,PYRA + EPOX + FLUX,20.3,3891.5,7.543366013071896,98684.08496732009,1968.25,98684.08496732009,81.85,7.543366013071896,3.0106208860477417,0.0045762855280836075,9,9,1
326,2017,RIO VERDE,GO,3,AACHECK,81.85,1968.25,7.543366013071896,98684.08496732009,1968.25,98684.08496732009,81.85,7.543366013071896,4.404888303817144,2.8149314411323877e-4,9,9,1
326,2017,RIO VERDE,GO,3,AZOX + BENZ,4.5,4211.5,7.543366013071896,98684.08496732009,1968.25,98684.08496732009,81.85,7.543366013071896,1.5040773967762742,0.09312797547002341,9,9,1
326,2017,RIO VERDE,GO,3,TFLX + PROT,16.35,3864.5,7.543366013071896,98684.08496732009,1968.25,98684.08496732009,81.85,7.543366013071896,2.7942278973432626,0.00705455583898839,9,9,1
326,2017,RIO VERDE,GO,3,BIXF + TFLX + PROT,10.175,3989.5,7.543366013071896,98684.08496732009,1968.25,98684.08496732009,81.85,7.543366013071896,2.3199337313286588,0.018215301059642728,9,9,1
326,2017,RIO VERDE,GO,3,PICO + TEBU,26.15,3564,7.543366013071896,98684.08496732009,1968.25,98684.08496732009,81.85,7.543366013071896,3.263849190510932,0.0027577938767267447,9,9,1
326,2017,RIO VERDE,GO,3,TFLX + CYPR,37.875,2946.5,7.543366013071896,98684.08496732009,1968.25,98684.08496732009,81.85,7.543366013071896,3.634291263829533,0.0013146190047724116,9,9,1
326,2017,RIO VERDE,GO,3,PICO + BENZ,2.175,4315.5,7.543366013071896,98684.08496732009,1968.25,98684.08496732009,81.85,7.543366013071896,0.7770286645406473,0.39864531711306106,9,9,1
327,2017,CAMPO VERDE,MT,3,PICO + CYPR,64.97500000000001,2694,19.51237472766886,39660.81699346404,2066.75,39660.81699346404,100,19.51237472766886,4.174002580527554,0.0011554670361225358,9,9,1
327,2017,CAMPO VERDE,MT,3,PYRA + EPOX + FLUX,37.375,3165.75,19.51237472766886,39660.81699346404,2066.75,39660.81699346404,100,19.51237472766886,3.6210020317108507,0.0034921085406505715,9,9,1
327,2017,CAMPO VERDE,MT,3,AACHECK,100,2066.75,19.51237472766886,39660.81699346404,2066.75,39660.81699346404,100,19.51237472766886,4.605170185988092,4.878093681917215e-4,9,9,1
327,2017,CAMPO VERDE,MT,3,AZOX + BENZ,33.7,3128,19.51237472766886,39660.81699346404,2066.75,39660.81699346404,100,19.51237472766886,3.517497837358316,0.0042952686753579,9,9,1
327,2017,CAMPO VERDE,MT,3,TFLX + PROT,37.7,2924,19.51237472766886,39660.81699346404,2066.75,39660.81699346404,100,19.51237472766886,3.629660094453965,0.003432159293259795,9,9,1
327,2017,CAMPO VERDE,MT,3,BIXF + TFLX + PROT,33.25,3067,19.51237472766886,39660.81699346404,2066.75,39660.81699346404,100,19.51237472766886,3.5040547671018634,0.00441231832837783,9,9,1
327,2017,CAMPO VERDE,MT,3,PICO + TEBU,41.6,2989.5,19.51237472766886,39660.81699346404,2066.75,39660.81699346404,100,19.51237472766886,3.728100167267218,0.002818794888312,9,9,1
327,2017,CAMPO VERDE,MT,3,TFLX + CYPR,39.925,2891.5,19.51237472766886,39660.81699346404,2066.75,39660.81699346404,100,19.51237472766886,3.687002694101076,0.0030602738192452837,9,9,1
327,2017,CAMPO VERDE,MT,3,PICO + BENZ,27.325,3166.25,19.51237472766886,39660.81699346404,2066.75,39660.81699346404,100,19.51237472766886,3.307802034062602,0.006533257794605398,9,9,1
328,2017,PAULÍNIA,SP,3,PICO + CYPR,47,2902.75,2.2263071895425126,23996.800381263616,2258.75,23996.800381263616,94.5,2.2263071895425126,3.8501476017100584,2.519587131668756e-4,9,9,1
328,2017,PAULÍNIA,SP,3,PYRA + EPOX + FLUX,35,2929.25,2.2263071895425126,23996.800381263616,2258.75,23996.800381263616,94.5,2.2263071895425126,3.5553480614894135,4.543484060290842e-4,9,9,1
328,2017,PAULÍNIA,SP,3,AACHECK,94.5,2258.75,2.2263071895425126,23996.800381263616,2258.75,23996.800381263616,94.5,2.2263071895425126,4.548599834499697,6.232488422895531e-5,9,9,1
328,2017,PAULÍNIA,SP,3,AZOX + BENZ,27.75,3012.5,2.2263071895425126,23996.800381263616,2258.75,23996.800381263616,94.5,2.2263071895425126,3.3232358401924436,7.22768343330091e-4,9,9,1
328,2017,PAULÍNIA,SP,3,TFLX + PROT,33.25,2890.25,2.2263071895425126,23996.800381263616,2258.75,23996.800381263616,94.5,2.2263071895425126,3.5040547671018634,5.034331368743315e-4,9,9,1
328,2017,PAULÍNIA,SP,3,BIXF + TFLX + PROT,20.75,3069,2.2263071895425126,23996.800381263616,2258.75,23996.800381263616,94.5,2.2263071895425126,3.0325462466767075,0.001292673647578756,9,9,1
328,2017,PAULÍNIA,SP,3,PICO + TEBU,35.75,2864.75,2.2263071895425126,23996.800381263616,2258.75,23996.800381263616,94.5,2.2263071895425126,3.5765502691400166,4.3548480405741357e-4,9,9,1
328,2017,PAULÍNIA,SP,3,TFLX + CYPR,43.25,2906.75,2.2263071895425126,23996.800381263616,2258.75,23996.800381263616,94.5,2.2263071895425126,3.7669972333778885,2.9754514879114073e-4,9,9,1
328,2017,PAULÍNIA,SP,3,PICO + BENZ,24.5,3053,2.2263071895425126,23996.800381263616,2258.75,23996.800381263616,94.5,2.2263071895425126,3.1986731175506815,9.272416449573147e-4,9,9,1
329,2017,CAMPO NOVO DO PARECIS,MT,3,PICO + CYPR,48.75,1358.5,70.47903050108941,25520.93545751627,1115.25,25520.93545751627,82.5,70.47903050108941,3.886705197443856,0.007413967705571536,9,9,1
329,2017,CAMPO NOVO DO PARECIS,MT,3,PYRA + EPOX + FLUX,31.25,2042,70.47903050108941,25520.93545751627,1115.25,25520.93545751627,82.5,70.47903050108941,3.4420193761824107,0.018042631808278888,9,9,1
329,2017,CAMPO NOVO DO PARECIS,MT,3,AACHECK,82.5,1115.25,70.47903050108941,25520.93545751627,1115.25,25520.93545751627,82.5,70.47903050108941,4.412798293340635,0.002588761450912375,9,9,1
329,2017,CAMPO NOVO DO PARECIS,MT,3,AZOX + BENZ,13.75,2635.5,70.47903050108941,25520.93545751627,1115.25,25520.93545751627,82.5,70.47903050108941,2.6210388241125804,0.0931954122328455,9,9,1
329,2017,CAMPO NOVO DO PARECIS,MT,3,TFLX + PROT,36.75,1924.5,70.47903050108941,25520.93545751627,1115.25,25520.93545751627,82.5,70.47903050108941,3.6041382256588457,0.013046236383190229,9,9,1
329,2017,CAMPO NOVO DO PARECIS,MT,3,BIXF + TFLX + PROT,38,1855.25,70.47903050108941,25520.93545751627,1115.25,25520.93545751627,82.5,70.47903050108941,3.6375861597263857,0.012202048216947613,9,9,1
329,2017,CAMPO NOVO DO PARECIS,MT,3,PICO + TEBU,38.75,1517.75,70.47903050108941,25520.93545751627,1115.25,25520.93545751627,82.5,70.47903050108941,3.657130755799356,0.011734281873230288,9,9,1
329,2017,CAMPO NOVO DO PARECIS,MT,3,TFLX + CYPR,48.75,1527.75,70.47903050108941,25520.93545751627,1115.25,25520.93545751627,82.5,70.47903050108941,3.886705197443856,0.007413967705571536,9,9,1
329,2017,CAMPO NOVO DO PARECIS,MT,3,PICO + BENZ,15.5,2402.75,70.47903050108941,25520.93545751627,1115.25,25520.93545751627,82.5,70.47903050108941,2.740840023925201,0.0733392617076893,9,9,1
330,2017,CAMPO VERDE,MT,3,PICO + CYPR,61.25,1615.5,9.1230936819172,24602.15032679738,1344.75,24602.15032679738,80,9.1230936819172,4.114963849424837,6.079529317395885e-4,9,9,1
330,2017,CAMPO VERDE,MT,3,PYRA + EPOX + FLUX,41.25,2480,9.1230936819172,24602.15032679738,1344.75,24602.15032679738,80,9.1230936819172,3.71965111278069,0.0013403994390328302,9,9,1
330,2017,CAMPO VERDE,MT,3,AACHECK,80,1344.75,9.1230936819172,24602.15032679738,1344.75,24602.15032679738,80,9.1230936819172,4.382026634673881,3.5637084694989065e-4,9,9,1
330,2017,CAMPO VERDE,MT,3,AZOX + BENZ,38.75,2353,9.1230936819172,24602.15032679738,1344.75,24602.15032679738,80,9.1230936819172,3.657130755799356,0.0015189333913701896,9,9,1
330,2017,CAMPO VERDE,MT,3,TFLX + PROT,45,2153,9.1230936819172,24602.15032679738,1344.75,24602.15032679738,80,9.1230936819172,3.8066624897703196,0.0011263078619650865,9,9,1
330,2017,CAMPO VERDE,MT,3,BIXF + TFLX + PROT,37.5,2491,9.1230936819172,24602.15032679738,1344.75,24602.15032679738,80,9.1230936819172,3.624340932976365,0.0016218833212297246,9,9,1
330,2017,CAMPO VERDE,MT,3,PICO + TEBU,46.25,1807.75,9.1230936819172,24602.15032679738,1344.75,24602.15032679738,80,9.1230936819172,3.834061463958434,0.0010662490789676788,9,9,1
330,2017,CAMPO VERDE,MT,3,TFLX + CYPR,58.75,2180.25,9.1230936819172,24602.15032679738,1344.75,24602.15032679738,80,9.1230936819172,4.073291153024268,6.607944722076741e-4,9,9,1
330,2017,CAMPO VERDE,MT,3,PICO + BENZ,32.5,2543.75,9.1230936819172,24602.15032679738,1344.75,24602.15032679738,80,9.1230936819172,3.481240089335692,0.002159312114063243,9,9,1
331,2017,NOVA MUTUM,MT,3,PICO + CYPR,20,2521.5,13.344226579520734,26949.273148148146,2493.75,26949.273148148146,46.25,13.344226579520734,2.995732273553991,0.00834014161220046,9,9,1
331,2017,NOVA MUTUM,MT,3,PYRA + EPOX + FLUX,13.75,3041.75,13.344226579520734,26949.273148148146,2493.75,26949.273148148146,46.25,13.344226579520734,2.6210388241125804,0.017645258286969567,9,9,1
331,2017,NOVA MUTUM,MT,3,AACHECK,46.25,2493.75,13.344226579520734,26949.273148148146,2493.75,26949.273148148146,46.25,13.344226579520734,3.834061463958434,0.0015595882050572077,9,9,1
331,2017,NOVA MUTUM,MT,3,AZOX + BENZ,15,2869.75,13.344226579520734,26949.273148148146,2493.75,26949.273148148146,46.25,13.344226579520734,2.70805020110221,0.014826918421689705,9,9,1
331,2017,NOVA MUTUM,MT,3,TFLX + PROT,13.75,2831.5,13.344226579520734,26949.273148148146,2493.75,26949.273148148146,46.25,13.344226579520734,2.6210388241125804,0.017645258286969567,9,9,1
331,2017,NOVA MUTUM,MT,3,BIXF + TFLX + PROT,16.25,2821.5,13.344226579520734,26949.273148148146,2493.75,26949.273148148146,46.25,13.344226579520734,2.7880929087757464,0.012633587294220814,9,9,1
331,2017,NOVA MUTUM,MT,3,PICO + TEBU,12.5,2568.5,13.344226579520734,26949.273148148146,2493.75,26949.273148148146,46.25,13.344226579520734,2.5257286443082556,0.021350762527233176,9,9,1
331,2017,NOVA MUTUM,MT,3,TFLX + CYPR,20,2696.75,13.344226579520734,26949.273148148146,2493.75,26949.273148148146,46.25,13.344226579520734,2.995732273553991,0.00834014161220046,9,9,1
331,2017,NOVA MUTUM,MT,3,PICO + BENZ,13.75,2885,13.344226579520734,26949.273148148146,2493.75,26949.273148148146,46.25,13.344226579520734,2.6210388241125804,0.017645258286969567,9,9,1
332,2017,PRIMAVERA DO LESTE,MT,3,PICO + CYPR,32.5,1151.25,19.30473856209155,10022.23856209144,862,10022.23856209144,61.25,19.30473856209155,3.481240089335692,0.00456916889043587,9,9,1
332,2017,PRIMAVERA DO LESTE,MT,3,PYRA + EPOX + FLUX,27.5,1544.5,19.30473856209155,10022.23856209144,862,10022.23856209144,61.25,19.30473856209155,3.3141860046725258,0.006381731756063323,9,9,1
332,2017,PRIMAVERA DO LESTE,MT,3,AACHECK,61.25,862,19.30473856209155,10022.23856209144,862,10022.23856209144,61.25,19.30473856209155,4.114963849424837,0.0012864465514096826,9,9,1
332,2017,PRIMAVERA DO LESTE,MT,3,AZOX + BENZ,8.25,1688,19.30473856209155,10022.23856209144,862,10022.23856209144,61.25,19.30473856209155,2.1102132003465894,0.07090813062292581,9,9,1
332,2017,PRIMAVERA DO LESTE,MT,3,TFLX + PROT,18.75,1364.75,19.30473856209155,10022.23856209144,862,10022.23856209144,61.25,19.30473856209155,2.9311937524164198,0.013727814088598436,9,9,1
332,2017,PRIMAVERA DO LESTE,MT,3,BIXF + TFLX + PROT,18.75,1599.5,19.30473856209155,10022.23856209144,862,10022.23856209144,61.25,19.30473856209155,2.9311937524164198,0.013727814088598436,9,9,1
332,2017,PRIMAVERA DO LESTE,MT,3,PICO + TEBU,33.75,1158,19.30473856209155,10022.23856209144,862,10022.23856209144,61.25,19.30473856209155,3.518980417318539,0.004236979656974826,9,9,1
332,2017,PRIMAVERA DO LESTE,MT,3,TFLX + CYPR,41.25,1218,19.30473856209155,10022.23856209144,862,10022.23856209144,61.25,19.30473856209155,3.71965111278069,0.0028363252249170323,9,9,1
332,2017,PRIMAVERA DO LESTE,MT,3,PICO + BENZ,6,1801.75,19.30473856209155,10022.23856209144,862,10022.23856209144,61.25,19.30473856209155,1.791759469228055,0.1340606844589691,9,9,1
333,2017,PEDRA PRETA,MT,3,PICO + CYPR,9.375,NA,24.09068627450978,NA,NA,NA,58.75,24.09068627450978,2.2380465718564744,0.06852461873638337,9,9,1
333,2017,PEDRA PRETA,MT,3,PYRA + EPOX + FLUX,8.75,NA,24.09068627450978,NA,NA,NA,58.75,24.09068627450978,2.169053700369523,0.07866346538615437,9,9,1
333,2017,PEDRA PRETA,MT,3,AACHECK,58.75,NA,24.09068627450978,NA,NA,NA,58.75,24.09068627450978,4.073291153024268,0.0017449116359988975,9,9,1
333,2017,PEDRA PRETA,MT,3,AZOX + BENZ,18.75,NA,24.09068627450978,NA,NA,NA,58.75,24.09068627450978,2.9311937524164198,0.01713115468409584,9,9,1
333,2017,PEDRA PRETA,MT,3,TFLX + PROT,5,NA,24.09068627450978,NA,NA,NA,58.75,24.09068627450978,1.6094379124341003,0.2409068627450978,9,9,1
333,2017,PEDRA PRETA,MT,3,BIXF + TFLX + PROT,6,NA,24.09068627450978,NA,NA,NA,58.75,24.09068627450978,1.791759469228055,0.16729643246187345,9,9,1
333,2017,PEDRA PRETA,MT,3,PICO + TEBU,13.125,NA,24.09068627450978,NA,NA,NA,58.75,24.09068627450978,2.5745188084776873,0.034961540171624166,9,9,1
333,2017,PEDRA PRETA,MT,3,TFLX + CYPR,22.5,NA,24.09068627450978,NA,NA,NA,58.75,24.09068627450978,3.1135153092103742,0.01189663519728878,9,9,1
333,2017,PEDRA PRETA,MT,3,PICO + BENZ,16.25,NA,24.09068627450978,NA,NA,NA,58.75,24.09068627450978,2.7880929087757464,0.02280775031906251,9,9,1
334,2017,RIO VERDE,GO,3,PICO + CYPR,64.375,2814.75,4.0390243736383615,61085.481481481605,2066.25,61085.481481481605,92.5,4.0390243736383615,4.1647253589839,2.436587424949148e-4,9,9,1
334,2017,RIO VERDE,GO,3,PYRA + EPOX + FLUX,39.875,3368.25,4.0390243736383615,61085.481481481605,2066.25,61085.481481481605,92.5,4.0390243736383615,3.6857495611050086,6.350604846474954e-4,9,9,1
334,2017,RIO VERDE,GO,3,AACHECK,92.5,2066.25,4.0390243736383615,61085.481481481605,2066.25,61085.481481481605,92.5,4.0390243736383615,4.52720864451838,1.1801386044231882e-4,9,9,1
334,2017,RIO VERDE,GO,3,AZOX + BENZ,31.0375,3931,4.0390243736383615,61085.481481481605,2066.25,61085.481481481605,92.5,4.0390243736383615,3.435196150834285,0.0010481972536601897,9,9,1
334,2017,RIO VERDE,GO,3,TFLX + PROT,48.125,3136,4.0390243736383615,61085.481481481605,2066.25,61085.481481481605,92.5,4.0390243736383615,3.8738017926079484,4.3598846333758667e-4,9,9,1
334,2017,RIO VERDE,GO,3,BIXF + TFLX + PROT,45.5,3116.25,4.0390243736383615,61085.481481481605,2066.25,61085.481481481605,92.5,4.0390243736383615,3.817712325956905,4.8774596952522176e-4,9,9,1
334,2017,RIO VERDE,GO,3,PICO + TEBU,53,2857.25,4.0390243736383615,61085.481481481605,2066.25,61085.481481481605,92.5,4.0390243736383615,3.970291913552122,3.594717313668887e-4,9,9,1
334,2017,RIO VERDE,GO,3,TFLX + CYPR,60.125,3011.5,4.0390243736383615,61085.481481481605,2066.25,61085.481481481605,92.5,4.0390243736383615,4.096425728425925,2.793227466090386e-4,9,9,1
334,2017,RIO VERDE,GO,3,PICO + BENZ,29.5625,3913.5,4.0390243736383615,61085.481481481605,2066.25,61085.481481481605,92.5,4.0390243736383615,3.386506666252152,0.0011554047973792183,9,9,1
335,2017,PLANALTINA,DF,3,PICO + CYPR,11.76,3945.75,0.37654553376905475,33675.51715686265,3498.75,33675.51715686265,32.1,0.37654553376905475,2.464703942470481,6.80679805305831e-4,9,9,1
335,2017,PLANALTINA,DF,3,PYRA + EPOX + FLUX,10.56,4168.75,0.37654553376905475,33675.51715686265,3498.75,33675.51715686265,32.1,0.37654553376905475,2.3570732782781154,8.441695312702995e-4,9,9,1
335,2017,PLANALTINA,DF,3,AACHECK,32.1,3498.75,0.37654553376905475,33675.51715686265,3498.75,33675.51715686265,32.1,0.37654553376905475,3.4688560301359703,9.135818115338911e-5,9,9,1
335,2017,PLANALTINA,DF,3,AZOX + BENZ,9.04,4191.5,0.37654553376905475,33675.51715686265,3498.75,33675.51715686265,32.1,0.37654553376905475,2.201659174404085,0.001151915569962699,9,9,1
335,2017,PLANALTINA,DF,3,TFLX + PROT,12,4200,0.37654553376905475,33675.51715686265,3498.75,33675.51715686265,32.1,0.37654553376905475,2.4849066497880004,6.537248850157201e-4,9,9,1
335,2017,PLANALTINA,DF,3,BIXF + TFLX + PROT,10.96,4521.5,0.37654553376905475,33675.51715686265,3498.75,33675.51715686265,32.1,0.37654553376905475,2.3942522815198695,7.836757372717619e-4,9,9,1
335,2017,PLANALTINA,DF,3,PICO + TEBU,8.4,4213.5,0.37654553376905475,33675.51715686265,3498.75,33675.51715686265,32.1,0.37654553376905475,2.128231705849268,0.0013341324183994286,9,9,1
335,2017,PLANALTINA,DF,3,TFLX + CYPR,12.879999999999999,3926.5,0.37654553376905475,33675.51715686265,3498.75,33675.51715686265,32.1,0.37654553376905475,2.5556757206762075,5.674476259732921e-4,9,9,1
335,2017,PLANALTINA,DF,3,PICO + BENZ,8.64,4477.75,0.37654553376905475,33675.51715686265,3498.75,33675.51715686265,32.1,0.37654553376905475,2.1564025828159643,0.0012610433738729167,9,9,1
336,2017,FAXINAL,PR,3,PICO + CYPR,23.6,4071.6,21.114705882352926,58060.49227941187,2997.4,58060.49227941187,89.8,21.114705882352926,3.1612467120315646,0.009477658127312969,9,9,1
336,2017,FAXINAL,PR,3,PYRA + EPOX + FLUX,28.6,4060.8,21.114705882352926,58060.49227941187,2997.4,58060.49227941187,89.8,21.114705882352926,3.353406717825807,0.00645346529242045,9,9,1
